time_utc,time_utc_plus_03,kind,actor,number,sha,direct_pr,title
2026-06-18T18:56:52+00:00,2026-06-18T21:56:52+03:00,pr_merged,unidel2035,3469,,,refactor(xcom): вынести ассеты «массового подбора» в download/xcom
2026-06-18T19:23:56+00:00,2026-06-18T22:23:56+03:00,issue,ideav,3470,,,Переименование резок в templates/atex/production-planning.html и в дальнейшем в проекте
2026-06-18T19:42:36+00:00,2026-06-18T22:42:36+03:00,pr_created,unidel2035,3471,,yes,feat(atex): «резка»-задание → «производственное задание» в планировании (#3470)
2026-06-18T19:51:24+00:00,2026-06-18T22:51:24+03:00,issue,ideav,3472,,,templates/atex/production-planning.html Приоритетные направление планирования
2026-06-18T19:52:02+00:00,2026-06-18T22:52:02+03:00,commit,unidel2035,,2c452ba7,,feat(atex): переименование «резка»-задание → «производственное задание» в планировании (#3470) (#3471)
2026-06-18T19:52:03+00:00,2026-06-18T22:52:03+03:00,pr_merged,unidel2035,3471,,yes,feat(atex): «резка»-задание → «производственное задание» в планировании (#3470)
2026-06-18T20:51:58+00:00,2026-06-18T23:51:58+03:00,pr_created,unidel2035,3473,,yes,fix(atex): менеджерская модель раскроя + позиционная стоимость ножей (#3472)
2026-06-19T06:20:02+00:00,2026-06-19T09:20:02+03:00,pr_merged,unidel2035,3473,,yes,fix(atex): менеджерская модель раскроя + позиционная стоимость ножей (#3472)
2026-06-19T06:20:02+00:00,2026-06-19T09:20:02+03:00,commit,unidel2035,,afe2d65c,,fix(atex): менеджерская модель раскроя + позиционная стоимость ножей (#3472) (#3473)
2026-06-19T06:46:11+00:00,2026-06-19T09:46:11+03:00,issue,ideav,3474,,,https://github.com/ideav/crm/pull/3466 Исправления
2026-06-19T06:56:18+00:00,2026-06-19T09:56:18+03:00,issue,ideav,3475,,,download/atex/js/production-planning.js Добавить кнопку Удалить в .atex-pp-panel-actions - последней
2026-06-19T07:16:05+00:00,2026-06-19T10:16:05+03:00,pr_created,unidel2035,3476,,yes,feat(atex): кнопка «Удалить» для заданий дня + перекомпоновка действий планирования (#3475)
2026-06-19T08:11:30+00:00,2026-06-19T11:11:30+03:00,pr_merged,unidel2035,3476,,yes,feat(atex): кнопка «Удалить» для заданий дня + перекомпоновка действий планирования (#3475)
2026-06-19T08:11:30+00:00,2026-06-19T11:11:30+03:00,commit,unidel2035,,c807aa3c,,feat(atex): кнопка «Удалить» для заданий дня + перекомпоновка действий планирования (#3475) (#3476)
2026-06-19T08:40:58+00:00,2026-06-19T11:40:58+03:00,pr_created,unidel2035,3477,,yes,"feat(atex): оптимизатор резки — фактическая ширина, до 3 карт без склада, «В заказ» (#3474)"
2026-06-19T09:14:44+00:00,2026-06-19T12:14:44+03:00,pr_merged,unidel2035,3477,,yes,"feat(atex): оптимизатор резки — фактическая ширина, до 3 карт без склада, «В заказ» (#3474)"
2026-06-19T09:14:44+00:00,2026-06-19T12:14:44+03:00,commit,unidel2035,,328de951,,"feat(atex): оптимизатор резки — фактическая ширина, до 3 карт без склада, «В заказ» (#3474) (#3477)"
2026-06-19T09:20:40+00:00,2026-06-19T12:20:40+03:00,issue,ideav,3478,,,https://github.com/ideav/crm/pull/3477 Исправления
2026-06-19T09:26:21+00:00,2026-06-19T12:26:21+03:00,pr_created,unidel2035,3479,,yes,fix(atex): cut-optimizer — поле кол-ва числовое (шаг 5) + живой пересчёт (#3478)
2026-06-19T09:35:06+00:00,2026-06-19T12:35:06+03:00,pr_merged,unidel2035,3479,,yes,fix(atex): cut-optimizer — поле кол-ва числовое (шаг 5) + живой пересчёт (#3478)
2026-06-19T09:35:06+00:00,2026-06-19T12:35:06+03:00,commit,unidel2035,,b4f39047,,fix(atex): cut-optimizer — поле кол-ва числовое целое (шаг 5) + живой пересчёт (#3478) (#3479)
2026-06-19T09:43:57+00:00,2026-06-19T12:43:57+03:00,pr_created,unidel2035,3480,,yes,"fix(atex): cut-optimizer — «Итого рулонов: N из M», выделить N (что сообщают клиенту)"
2026-06-19T09:46:11+00:00,2026-06-19T12:46:11+03:00,commit,unidel2035,,2eba1f8c,,"fix(atex): cut-optimizer — «Итого рулонов: <получится> из <желаемо>», выделить «получится» (#3480)"
2026-06-19T09:46:12+00:00,2026-06-19T12:46:12+03:00,pr_merged,unidel2035,3480,,yes,"fix(atex): cut-optimizer — «Итого рулонов: N из M», выделить N (что сообщают клиенту)"
2026-06-19T09:54:51+00:00,2026-06-19T12:54:51+03:00,pr_created,unidel2035,3481,,yes,feat(atex): cut-optimizer — длина рулона по умолчанию 450 + выбор из списка
2026-06-19T10:52:46+00:00,2026-06-19T13:52:46+03:00,commit,unidel2035,,e9e43653,,feat(atex): cut-optimizer — длина рулона по умолчанию 450 + выбор из списка стандартных (#3481)
2026-06-19T10:52:47+00:00,2026-06-19T13:52:47+03:00,pr_merged,unidel2035,3481,,yes,feat(atex): cut-optimizer — длина рулона по умолчанию 450 + выбор из списка
2026-06-19T11:22:25+00:00,2026-06-19T14:22:25+03:00,issue,ideav,3482,,,"https://github.com/ideav/crm/pull/3481 Убрать фильтр списка длины, не фильтровать его, показывать в нем 450 тоже"
2026-06-19T11:47:38+00:00,2026-06-19T14:47:38+03:00,pr_created,unidel2035,3483,,yes,fix(atex): cut-optimizer — список длины не фильтровать + показывать 450 (#3482)
2026-06-19T12:04:57+00:00,2026-06-19T15:04:57+03:00,pr_created,unidel2035,3484,,yes,feat(atex): cut-optimizer — список подходящих партий сырья внизу формы
2026-06-19T12:12:25+00:00,2026-06-19T15:12:25+03:00,pr_created,unidel2035,3485,,yes,"feat(atex): cut-optimizer — ширины всех полос, допуск материала, цветной отход"
2026-06-19T12:12:28+00:00,2026-06-19T15:12:28+03:00,commit,unidel2035,,2b6a787d,,fix(atex): cut-optimizer — длина рулона: полный нефильтруемый список + 450 в нём (#3482) (#3483)
2026-06-19T12:12:29+00:00,2026-06-19T15:12:29+03:00,pr_merged,unidel2035,3483,,yes,fix(atex): cut-optimizer — список длины не фильтровать + показывать 450 (#3482)
2026-06-19T12:16:47+00:00,2026-06-19T15:16:47+03:00,issue,ideav,3486,,,templates/atex/production-planning.html Добавить кнопку Удалить в .atex-pp-cut-controls - удалять задание
2026-06-19T13:34:19+00:00,2026-06-19T16:34:19+03:00,commit,unidel2035,,d982ed41,,"feat(atex): cut-optimizer — ширины всех полос, допуск материала, цветной отход (#3485)"
2026-06-19T13:34:20+00:00,2026-06-19T16:34:20+03:00,pr_merged,unidel2035,3485,,yes,"feat(atex): cut-optimizer — ширины всех полос, допуск материала, цветной отход"
2026-06-19T13:34:34+00:00,2026-06-19T16:34:34+03:00,pr_merged,unidel2035,3484,,yes,feat(atex): cut-optimizer — список подходящих партий сырья внизу формы
2026-06-19T13:34:34+00:00,2026-06-19T16:34:34+03:00,commit,unidel2035,,c8b5eb1e,,feat(atex): cut-optimizer — список подходящих партий сырья внизу формы (#3484)
2026-06-19T14:44:39+00:00,2026-06-19T17:44:39+03:00,pr_created,unidel2035,3487,,yes,fix(atex): cut-optimizer — номер партии сырья как дата-время (DATETIME) + докум.
2026-06-19T17:10:21+00:00,2026-06-19T20:10:21+03:00,pr_merged,unidel2035,3487,,yes,fix(atex): cut-optimizer — номер партии сырья как дата-время (DATETIME) + докум.
2026-06-19T17:10:21+00:00,2026-06-19T20:10:21+03:00,commit,unidel2035,,76c164f5,,fix(atex): cut-optimizer — номер партии сырья как дата-время (DATETIME) + докум. (#3487)
2026-06-20T07:13:34+00:00,2026-06-20T10:13:34+03:00,issue,ideav,3488,,,"templates/atex/cut-optimizer.html Убрать ""В работе"" из .atex-co-batch, добавить название склада, Желаемо заменить на Желаемое"
2026-06-20T07:20:30+00:00,2026-06-20T10:20:30+03:00,issue,ideav,3489,,,https://github.com/ideav/crm/tree/main/templates/atex Исправить терминологию
2026-06-20T07:23:47+00:00,2026-06-20T10:23:47+03:00,pr_created,unidel2035,3490,,yes,"fix(atex): cut-optimizer — склад вместо «В работе» в партиях, «Желаемое» (#3488)"
2026-06-20T07:49:14+00:00,2026-06-20T10:49:14+03:00,pr_created,unidel2035,3491,,yes,fix(atex): терминология — подчинённая таблица «Заказанное количество» (#3489)
2026-06-20T08:21:54+00:00,2026-06-20T11:21:54+03:00,pr_created,unidel2035,3492,,yes,feat(atex): кнопка «🗑» удаления задания (резки) с обеспечениями (#3486)
2026-06-20T08:35:16+00:00,2026-06-20T11:35:16+03:00,pr_created,unidel2035,3493,,yes,fix(atex): сохранять заказанное количество как главное значение записи (#3489)
2026-06-20T09:15:24+00:00,2026-06-20T12:15:24+03:00,pr_merged,unidel2035,3492,,yes,feat(atex): кнопка «🗑» удаления задания (резки) с обеспечениями (#3486)
2026-06-20T09:15:24+00:00,2026-06-20T12:15:24+03:00,commit,unidel2035,,9a515771,,feat(atex): production-planning — кнопка «🗑» удаления задания (резки) с обеспечениями (#3486) (#3492)
2026-06-20T09:15:42+00:00,2026-06-20T12:15:42+03:00,pr_merged,unidel2035,3491,,yes,fix(atex): терминология — подчинённая таблица «Заказанное количество» (#3489)
2026-06-20T09:15:42+00:00,2026-06-20T12:15:42+03:00,commit,unidel2035,,47c82c10,,fix(atex): терминология — подчинённая таблица «Заказанное количество» (#3489) (#3491)
2026-06-20T09:15:59+00:00,2026-06-20T12:15:59+03:00,commit,unidel2035,,664ef29f,,"fix(atex): cut-optimizer — склад вместо «В работе» в партиях, «Желаемое» (#3488) (#3490)"
2026-06-20T09:16:00+00:00,2026-06-20T12:16:00+03:00,pr_merged,unidel2035,3490,,yes,"fix(atex): cut-optimizer — склад вместо «В работе» в партиях, «Желаемое» (#3488)"
2026-06-20T09:17:14+00:00,2026-06-20T12:17:14+03:00,commit,unidel2035,,8033e83a,,fix(atex): сохранять заказанное количество как главное значение записи (#3489) (#3493)
2026-06-20T09:17:15+00:00,2026-06-20T12:17:15+03:00,pr_merged,unidel2035,3493,,yes,fix(atex): сохранять заказанное количество как главное значение записи (#3489)
2026-06-20T09:20:41+00:00,2026-06-20T12:20:41+03:00,issue,ideav,3494,,,"templates/atex/cut-optimizer.html Предлагаемое значение .atex-co-rolls-got округлять в большую сторону, чтобы было не меньше запрошенного"
2026-06-20T09:22:22+00:00,2026-06-20T12:22:22+03:00,pr_created,konard,3495,,,"[WIP] templates/atex/cut-optimizer.html Предлагаемое значение .atex-co-rolls-got округлять в большую сторону, чтобы было не меньше запрошенного"
